Registry Key,Change Type,Value Name,Value Data,Value Type,Data Length,Value Data Changed To,Value Type Changed To,Data Length Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0002,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0003,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6}\000B,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{17A10C86-DFB1-40B3-B950-648678ED3344}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c}\000C,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Device Parameters,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{0a7b84ef-0c27-463f-84ef-06c5070001be},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{0a7b84ef-0c27-463f-84ef-06c5070001be}\000A,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{847c66de-b8d6-4af9-abc3-6f4f926bc039},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{847c66de-b8d6-4af9-abc3-6f4f926bc039}\000E,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0002,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0003,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6}\000B,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{256BD9BE-E08B-40BD-9C2E-F07C049BCBE6}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c}\000C,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Device Parameters,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{0a7b84ef-0c27-463f-84ef-06c5070001be},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{0a7b84ef-0c27-463f-84ef-06c5070001be}\000A,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{847c66de-b8d6-4af9-abc3-6f4f926bc039},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{847c66de-b8d6-4af9-abc3-6f4f926bc039}\000E,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0002,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{a00742a1-cd8c-4b37-95ab-70755587767a}\0003,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{afc47170-14f5-498c-8f30-b0d19be449c6}\000B,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c},Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{0ecef634-6ef0-472a-8085-5ad023ecbccd}\##?#SWD#PRINTENUM#{28146366-8B09-4DA4-BAB8-F2FCCBFE4512}#{0ecef634-6ef0-472a-8085-5ad023ecbccd}\#\Properties\{eec7b761-6f94-41b1-949f-c729720dd13c}\000C,Added Key,,,,,,,,,2021-12-25 00:40
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{15c5e253-b8c4-452e-99df-461d0f5078c8},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{15c5e253-b8c4-452e-99df-461d0f5078c8}\##?#ACPI_HAL#PNP0C08#0#{15c5e253-b8c4-452e-99df-461d0f5078c8},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{15c5e253-b8c4-452e-99df-461d0f5078c8}\##?#ACPI_HAL#PNP0C08#0#{15c5e253-b8c4-452e-99df-461d0f5078c8}\#,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Device Parameters,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{194ef948-7cdb-403e-9f47-19418f7b24fd}\0001,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e}\0000,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e}\0002,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e}\0004,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e}\0007,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{1da5d803-d492-4edd-8c23-e0c0ffee7f0e}\0008,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{233164c8-1b2c-4c7d-bc68-b671687a2567},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{233164c8-1b2c-4c7d-bc68-b671687a2567}\0001,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{3f777207-7e55-4a2a-8a26-39e31d49bdc1},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{3f777207-7e55-4a2a-8a26-39e31d49bdc1}\0000,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{3f777207-7e55-4a2a-8a26-39e31d49bdc1}\0001,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0000,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0002,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0003,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0004,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0005,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0006,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0007,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{5a9125b7-f367-4924-ace2-0803a4a3a471}\0008,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{74e4357a-7959-47a4-a8b2-feb2ffd48427},Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{74e4357a-7959-47a4-a8b2-feb2ffd48427}\0002,Added Key,,,,,,,,,2021-12-25 00:36
HKEY_LOCAL_MACHINE\System\ControlSet001\Control\DeviceClasses\{2eef81be-33fa-4800-9670-1cd474972c3f}\##?#SWD#MMDEVAPI#{0.0.1.00000000}.{aa7e12fc-91cc-471e-9dba-637a778bb8ad}#{2eef81be-33fa-4800-9670-1cd474972c3f}\#\Properties\{840b8171-b0ad-410f-8581-cccc0382cfef},Added Key,,,,,,,,,2021-12-25 00:36
